14, 1596721024.7966888, 168472, 512000, 2.8783318996429443, 0:00:02.785427
276, 1596721024.8955724, 30577, 102400, 2.793762445449829, 0:00:02.792858
8, 1596721024.6868644, 687872, 1048576, 3.1939759254455566, 0:00:03.156783
202, 1596721024.9159415, 15210, 102400, 3.007329225540161, 0:00:03.005982
141, 1596721024.8116236, 295584, 512000, 3.1378672122955322, 0:00:03.029228
53, 1596721024.635638, 691528, 1048576, 3.3650035858154297, 0:00:03.258844
84, 1596721024.825312, 275176, 512000, 3.2069551944732666, 0:00:03.166535
83, 1596721024.824358, 278166, 512000, 3.241549491882324, 0:00:03.238955
261, 1596721024.935593, 12763, 102400, 3.1847891807556152, 0:00:03.172652
144, 1596721024.8366594, 171652, 512000, 3.312823534011841, 0:00:03.311154
16, 1596721024.8377774, 186393, 512000, 3.32952880859375, 0:00:03.328131
279, 1596721024.9515686, 79717, 102400, 3.3325016498565674, 0:00:03.331522
28, 1596721024.679333, 719223, 1048576, 3.641632080078125, 0:00:03.605174
152, 1596721024.9597416, 46172, 102400, 3.3760857582092285, 0:00:03.371292
145, 1596721024.844294, 124760, 512000, 3.5077719688415527, 0:00:03.506370
9, 1596721024.7059984, 617913, 1048576, 3.7510335445404053, 0:00:03.612017
153, 1596721024.9676301, 98213, 102400, 3.4966747760772705, 0:00:03.495748
280, 1596721024.968706, 55383, 102400, 3.571343421936035, 0:00:03.551241
234, 1596721024.9756536, 39838, 102400, 3.565504312515259, 0:00:03.540691
203, 1596721024.9875197, 40918, 102400, 3.5630598068237305, 0:00:03.562068
235, 1596721024.9835787, 25712, 102400, 3.57617449760437, 0:00:03.575329
175, 1596721025.1922357, 161, 1024, 3.7332582473754883, 0:00:03.686186
112, 1596721024.7515955, 929238, 1048576, 4.177020072937012, 0:00:04.069835
275, 1596721024.8878818, 174553, 512000, 4.06257176399231, 0:00:04.060636
12, 1596721024.727589, 915322, 1048576, 4.260251045227051, 0:00:04.243673
166, 1596721024.8923097, 139933, 512000, 4.167872667312622, 0:00:04.074047
111, 1596721024.749128, 921664, 1048576, 4.315403938293457, 0:00:04.263531
207, 1596721025.0746524, 55383, 102400, 4.061153173446655, 0:00:03.979357
148, 1596721024.928543, 135576, 512000, 4.408231735229492, 0:00:04.406386
293, 1596721025.2681255, 14098, 102400, 4.204114198684692, 0:00:04.111068
233, 1596721024.971576, 147744, 512000, 4.904633045196533, 0:00:04.891731
428, 1596721025.6795864, 4627, 10240, 4.229873895645142, 0:00:04.229120
281, 1596721024.9917214, 194299, 512000, 5.078357934951782, 0:00:05.076993
421, 1596721025.7266333, 37032, 102400, 4.758057355880737, 0:00:04.756912
185, 1596721025.0263677, 149946, 512000, 5.486711263656616, 0:00:05.485258
368, 1596721025.731115, 42839, 102400, 4.91310977935791, 0:00:04.846367
443, 1596721025.8263237, 38785, 102400, 4.868030309677124, 0:00:04.866824
274, 1596721024.8754046, 1016934, 1048576, 5.820338010787964, 0:00:05.715063
156, 1596721025.083855, 148116, 512000, 5.627073049545288, 0:00:05.625589
150, 1596721024.9435768, 617913, 1048576, 5.840851783752441, 0:00:05.730177
442, 1596721025.8249297, 50122, 102400, 4.959927797317505, 0:00:04.907030
444, 1596721025.8277843, 26449, 102400, 5.032657146453857, 0:00:05.031583
445, 1596721025.8290348, 45258, 102400, 5.115071773529053, 0:00:05.067383
239, 1596721025.043936, 877, 1024, 5.960537672042847, 0:00:05.952435
292, 1596721025.2675712, 295584, 512000, 5.742136716842651, 0:00:05.616347
238, 1596721025.0315304, 11686, 102400, 6.022619009017944, 0:00:06.021744
240, 1596721025.0443573, 40545, 102400, 6.039527416229248, 0:00:05.973078
162, 1596721025.324847, 228331, 512000, 5.770936965942383, 0:00:05.734217
181, 1596721024.9146109, 889416, 1048576, 6.317901849746704, 0:00:06.151761
242, 1596721025.052242, 37101, 102400, 6.250018119812012, 0:00:06.211667
334, 1596721025.4495375, 173813, 512000, 5.925958633422852, 0:00:05.924227
199, 1596721025.1315713, 76303, 102400, 6.368236780166626, 0:00:06.358329
214, 1596721025.1188858, 93441, 102400, 6.476627349853516, 0:00:06.391031
250, 1596721025.1910717, 39838, 102400, 6.407438278198242, 0:00:06.363367
217, 1596721025.1898358, 27346, 102400, 6.443758964538574, 0:00:06.442622
433, 1596721025.5976818, 462865, 512000, 6.179137229919434, 0:00:06.049586
251, 1596721025.259286, 43180, 102400, 6.6014344692230225, 0:00:06.541413
313, 1596721025.3595698, 164, 1024, 6.507380247116089, 0:00:06.499835
307, 1596721025.6566844, 350199, 512000, 6.275371313095093, 0:00:06.257704
262, 1596721025.0035799, 1042936, 1048576, 7.17348575592041, 0:00:07.074242
390, 1596721025.5060248, 23805, 102400, 7.053936004638672, 0:00:07.005643
263, 1596721025.0494838, 222539, 512000, 7.518171787261963, 0:00:07.516492
427, 1596721025.6570542, 35244, 102400, 7.040694713592529, 0:00:07.036732
312, 1596721025.3515694, 161, 1024, 7.535010814666748, 0:00:07.523228
219, 1596721025.2715747, 87334, 102400, 7.688377857208252, 0:00:07.617066
157, 1596721025.248322, 43239, 102400, 7.724575042724609, 0:00:07.723612
423, 1596721025.7592998, 83006, 102400, 7.339008331298828, 0:00:07.337928
376, 1596721025.7715719, 28204, 102400, 7.966427803039551, 0:00:07.964748
298, 1596721025.3572745, 195150, 512000, 8.526883602142334, 0:00:08.373707
351, 1596721025.3439429, 23339, 102400, 8.565682172775269, 0:00:08.563142
158, 1596721025.257142, 132290, 512000, 8.761182308197021, 0:00:08.759372
241, 1596721025.0484743, 398686, 512000, 8.976290225982666, 0:00:08.916143
409, 1596721025.4112694, 79717, 102400, 8.645122528076172, 0:00:08.491759
440, 1596721025.7263064, 857933, 1048576, 8.330726146697998, 0:00:08.250024
385, 1596721025.4176905, 22638, 102400, 8.648531436920166, 0:00:08.647590
410, 1596721025.435607, 70618, 102400, 8.748379230499268, 0:00:08.717974
317, 1596721025.4319046, 32998, 102400, 8.805082082748413, 0:00:08.803998
172, 1596721025.1395729, 139933, 512000, 9.118471622467041, 0:00:09.116668
245, 1596721025.1475763, 284918, 512000, 9.1222825050354, 0:00:09.120597
434, 1596721025.6563215, 127014, 512000, 8.879295349121094, 0:00:08.874714
400, 1596721025.6398907, 60706, 102400, 8.909131050109863, 0:00:08.907938
297, 1596721025.355051, 208435, 512000, 9.499226093292236, 0:00:09.497252
455, 1596721025.5305102, 88872, 102400, 9.52659296989441, 0:00:09.523830
328, 1596721025.7676175, 200573, 512000, 9.58333134651184, 0:00:09.581292
437, 1596721025.6643014, 16070, 102400, 10.036839008331299, 0:00:10.035881
269, 1596721025.1838934, 968123, 1048576, 10.518493890762329, 0:00:10.454113
392, 1596721025.349115, 14331, 102400, 10.369101285934448, 0:00:10.368168
