65,1424534470,1943437056,26268,2
66,1424534472,1943437056,11479,3
67,1424534474,1943437056,91798,5
68,1424534480,1943437056,27071,2
69,1424534482,1943437056,19820,3
70,1424534486,1943437056,128653,5
71,1424534500,1943437056,120191,3
72,1424534531,3730762218,9213748,80
73,1424534531,3730762218,6710596,28
74,1424534542,1968861639,56350,3
75,1424534543,1968861639,68359,4
76,1424534544,1968861639,109911,4
77,1424534545,1968861639,230606,5
78,1424534571,1871779023,4409891,12
79,1424534585,3063031279,2295823,300
80,1424534591,2104189972,4565760,15
81,1424534602,2051537542,148625,3
82,1424534655,2045503831,93441,340
83,1424534662,1032379964,278166,5
84,1424534666,1032379964,275176,4
85,1424534667,2068419913,3777280,19
86,1424534684,3063031279,3664462,106
87,1424534436,3738726544,2254724,73
88,1424534444,3730408209,9084096,17
89,1424534494,30186784,1678,10
90,1424534526,975637866,1528560,9
91,1424534547,3738726544,4712343,92
92,1424534564,3738726544,6579251,18
93,1424534564,3738726544,3539327,11
94,1424534572,3029149126,59671,3
95,1424534597,3074808673,1265880,6
96,1424534600,3071015411,1058816,4
97,1424534610,3029149126,55389,3
98,1424534625,3738726544,6786587,17
99,1424534634,242716398,1111580,3
100,1424534640,1962680557,23223,2
101,1424534681,3029149126,56035,4
102,1424534408,454896038,21227,2
103,1424534408,2042871603,2865208,4
104,1424534420,1936194705,2652878,55
105,1424534420,3063237838,18346,1
106,1424534435,826501460,8163494,20
107,1424534448,236802294,8377719,40
108,1424534511,1996200929,101271,2
109,1424534565,3054646163,113198,6
110,1424534618,3737025170,10625,4
111,1424534619,3028132334,921664,14
112,1424534623,826794654,929238,71
113,1424534625,1224532215,19908,57
114,1424534629,454458988,1979280,21
115,1424534647,3737025170,8255944,8
116,1424534652,1898742619,1985966,11
117,1424534653,454458988,1979280,21
118,1424534672,2045541394,3726424,142
119,1424534675,1033998251,2723192,6
120,1424534681,2073489645,1151645,2
121,1424534697,2061963426,4611246,23
122,1424534411,1965119082,2951164,10
123,1424534416,2027075680,43960,104
124,1424534418,1987554705,1419384,2
125,1424534445,1942778568,55039,3
126,1424534449,835973223,3057720,21
127,1424534451,2027075680,79717,54
128,1424534452,1696877021,53048,5
129,1424534472,1857658569,119677,3
130,1424534474,2027074036,1762732,31
131,1424534519,1033902383,28329,1
132,1424534532,1019156770,55404,7
133,1424534538,1944841940,163840,3
134,1424534574,2052378726,2358600,4
135,1424534578,3738594455,1332936,1742
136,1424534600,3727145431,1058816,30
137,1424534609,2070014219,151234,3
138,1424534637,1224532215,19908,57
139,1424534641,1944024583,85352,2
140,1424534652,2432666205,6041176,20
141,1424534653,1911886287,295584,301
142,1424534655,1965119082,2253964,9
143,1424534669,1927489084,5126577,28
144,1424534676,1927978589,171652,4
145,1424534694,1927978589,124760,4
146,1424534696,2432666205,6041176,15
147,1424534408,707805904,2985771,8
148,1424534753,244449239,135576,74
149,1424534759,3070745133,1979664,174
150,1424534764,1902139860,617913,177
151,1424534765,1902139860,1972575,180
152,1424534769,3074733370,46172,300
153,1424534775,3738733795,98213,4
154,1424534791,465073783,2940280,5
155,1424534833,2004388399,20732,9
156,1424534852,3074371574,148116,9
157,1424534949,1850861515,43239,5
158,1424534950,1964341156,132290,4
159,1424534979,2005636895,86464,3
160,1424534982,2005636895,115699,3
161,1424534988,2005636895,151086,5
162,1424534991,993797769,228331,3
163,1424534993,2005636895,163221,4
164,1424534999,2005636895,248937,6
165,1424534715,2074163894,2512950,6
166,1424534724,1996597771,139933,6
167,1424534768,242667827,5138384,4
168,1424534794,3069314104,9780328,201
169,1424534856,2103193585,231607,6
170,1424534858,1902391388,76126,4
171,1424534861,2103193585,346734,11
172,1424534883,1996597771,139933,2
173,1424534905,1851438785,522590,3
174,1424534910,1996597771,26682,1
175,1424534934,2043423110,161,2
176,1424534979,2043423110,164,1
177,1424534980,2043423110,165,1
178,1424534983,2043423110,165,2
179,1424534986,2043423110,74803,2
180,1424534706,3076359314,1979280,12
181,1424534739,2938818182,889416,2
182,1424534751,1848856378,1229016,38
183,1424534753,2938809631,5150672,44
184,1424534807,1007340702,6510984,10
185,1424534811,2007249411,149946,8
186,1424534812,2007249411,155089,4
187,1424534849,1932613046,4312984,19
188,1424534854,2946725687,9186242,15
189,1424534858,1932613046,4352912,52
190,1424534895,2073610549,243507,7
191,1424534935,2090872476,5445143,14
192,1424534949,1932728821,2805547,7
193,1424534975,2059418599,5946040,4
194,1424534714,1020836535,3170125,3
195,1424534798,974396346,10217840,25
196,1424534824,1008497744,956560,1
197,1424534829,1008497744,719223,3
198,1424534855,3684363852,3103040,3
199,1424534875,2002299810,76303,3
200,1424534921,988886434,1469064,4
201,1424534718,2032174072,6041184,7
202,1424534740,2069268789,15210,2
203,1424534792,2004377272,40918,4
204,1424534811,3730762218,10453852,50
205,1424534822,3738364594,8688808,49
206,1424534835,3751468446,1110476,5
207,1424534838,1019156770,55383,47
208,1424534840,22336437,3819233,8
209,1424534846,3751468446,1376768,17
210,1424534847,2026073475,1547984,139
211,1424534854,986739855,355119,3
212,1424534856,3751468446,3767984,24
213,1424534862,1857533892,1265880,4
214,1424534864,2045503831,93441,207
215,1424534870,3730762218,8402636,61
216,1424534909,3742148230,4845584,155
217,1424534929,2101579901,27346,7
218,1424534950,3742148230,4524850,20
219,1424534964,3659425090,87334,4
220,1424534965,3742148230,4760598,16
221,1424534966,2027073116,403456,6
222,1424534968,2061797437,6918551,7
223,1424534973,3742148230,920296,7
224,1424534983,3730762218,7430228,113
225,1424534992,3750884462,2956488,13
226,1424534720,1946754575,6520,8
227,1424534725,1946754575,1528,2
228,1424534726,1946754575,2922,2
229,1424534727,1946754575,3191,1
230,1424534728,1946754575,1611,1
231,1424534729,1946754575,1989,4
232,1424534734,1870278805,8283071,43
233,1424534782,3029149126,147744,5
234,1424534783,2364353528,39838,3
235,1424534790,1783991478,25712,2
236,1424534809,975532380,3550400,8
237,1424534810,975532380,3777280,8
238,1424534813,975532380,11686,4
239,1424534814,975532380,877,4
240,1424534814,1964871727,40545,6
241,1424534816,1964986203,398686,7
242,1424534820,975532380,37101,3
243,1424534832,29733886,1265880,53
244,1424534833,3074308605,31302,2
245,1424534892,3739154547,284918,2
246,1424534908,1946936592,461971,16
247,1424534910,975532380,3550400,7
248,1424534913,3029149126,86601,4
249,1424534914,2015752377,5678592,18
250,1424534929,2364353528,39838,3
251,1424534949,3739154547,43180,2
252,1424534964,2073387553,1979280,8
253,1424534976,3739154547,39433,6
254,1424534977,3029149126,81402,4
255,1424534987,3739154547,271466,2
256,1424534988,3739154547,43180,2
257,1424534999,3029149126,69532,3
258,1424534702,2045541394,3726424,30
259,1424534712,2073489645,1151645,1
260,1424534751,3054646163,8714160,56
261,1424534757,3683361883,12763,73
262,1424534799,610558318,1042936,4
263,1424534817,1224532215,222539,300
264,1424534824,3395924165,2358600,9
265,1424534836,2074500862,3901448,3
266,1424534889,610558318,1042936,5
267,1424534895,1224532215,222539,76
268,1424534899,987307504,3496712,30
269,1424534915,987249385,968123,8
270,1424534964,22198388,2908728,9
271,1424534975,610328464,2781419,11
272,1424534705,1927978589,80609,4
273,1424534706,2101218834,14098,4
274,1424534713,2071111792,1016934,4
275,1424534716,1944024583,174553,3
276,1424534724,3738644259,30577,3
277,1424534748,1001153907,2303179,11
278,1424534764,236813227,7294311,33
279,1424534765,2027075680,79717,310
280,1424534779,1019156770,55383,300
281,1424534792,3723079979,194299,10
282,1424534797,976183742,1979280,23
283,1424534813,1968623578,1265880,12
284,1424534835,2071111792,1015807,8
285,1424534850,827894525,5701279,5
286,1424534852,2345514917,7300684,39
287,1424534906,1944024583,81630,2
288,1424534909,1927978286,48964,3
289,1424534913,1927315059,4636669,13
290,1424534938,3730705193,1867312,8
291,1424534952,2883552793,1395355,59
292,1424534954,1911886287,295584,301
293,1424534959,2101218834,14098,6
294,1424534977,454605469,3978141,3
295,1424534979,1966897698,164366,10
296,1424535186,1885085824,423856,2
297,1424535036,975320463,208435,4
298,1424535038,993797769,195150,4
299,1424535069,993797769,174384,1
300,1424535121,1918412599,8303744,92
301,1424535123,1964341156,49469,2
302,1424535155,608092700,1941752,4
303,1424535187,3738702870,2024155,33
304,1424535200,3738702870,4050383,19
305,1424535209,3738702870,1983791,16
306,1424535211,1032017061,16070,26
307,1424535219,1947896958,350199,18
308,1424535246,1939302778,1979280,36
309,1424535260,1032969933,1111580,28
310,1424535262,3074733370,46172,505
311,1424535025,2043423110,6084577,5
312,1424535035,2043423110,161,0
313,1424535038,2043423110,164,2
314,1424535044,245328523,2346319,9
315,1424535062,2095936212,1042232,1
316,1424535072,2043423110,10398156,8
317,1424535078,2043423110,32998,4
318,1424535097,3662813864,613737,3
319,1424535126,2068163650,6510984,8
320,1424535126,1961722384,27611,2
321,1424535128,1961722384,30399,1
322,1424535132,3070990146,1792560,6
323,1424535160,2043423110,176,2
324,1424535171,2043606422,2553949,15
325,1424535178,3031401060,3046584,3
326,1424535220,2085480544,3542019,17
327,1424535257,3059208446,3839608,890
328,1424535277,1034811193,200573,3
329,1424535297,3738702870,2040828,18
330,1424535048,1932728821,2297706,3
331,1424535056,1026911752,1058816,6
332,1424535073,2071475151,1979280,10
333,1424535075,659418682,1229016,16
334,1424535106,1874881272,173813,2
335,1424535125,1007670913,527266,6
336,1424535187,1999070695,859976,2
337,1424535212,1695599953,2907848,8
338,1424535044,3659101218,4801068,4
339,1424535045,2018774171,131810,35
340,1424535048,1933285698,8322899,9
341,1424535059,3659101218,1708702,4
342,1424535090,2012996492,4972288,141
343,1424535107,974163963,1528560,109
344,1424535126,1933285698,3150882,9
345,1424535177,1933285698,3669891,43
346,1424535195,1933285698,3669891,14
347,1424535197,1933285698,6750624,34
348,1424535205,1933285698,3669891,11
349,1424535001,467682168,1565672,14
350,1424535006,3730762218,6536892,112
351,1424535015,3683286318,23339,2
352,1424535099,3730762218,9019404,37
353,1424535119,3730762218,9055260,67
354,1424535122,1942377463,1265880,2
355,1424535127,2095544289,1045320,3
356,1424535137,2099769226,1058816,10
357,1424535144,3702187125,5150672,30
358,1424535151,3742148230,4642714,203
359,1424535192,3730762218,4678236,73
360,1424535251,1968861639,15675,2
361,1424535252,1968861639,13140,3
362,1424535253,1968861639,41298,3
363,1424535254,1968861639,30476,5
364,1424535255,1968861639,33239,6
365,1424535256,1968861639,41028,7
366,1424535258,1968861639,39878,9
367,1424535259,1968861639,44058,9
368,1424535260,1968861639,42839,10
369,1424535261,1968861639,36004,10
370,1424535262,1968861639,35041,11
371,1424535263,1968861639,31814,11
372,1424535264,1968861639,42577,11
373,1424535264,3742148230,392,1
374,1424535265,1968861639,47307,13
375,1424535270,2099769226,1967014,6
376,1424535278,1968861639,28204,1
377,1424535279,1968861639,25632,2
378,1424535280,1968861639,60145,2
379,1424535281,1968861639,39880,3
380,1424535282,1968861639,39018,3
381,1424535283,1968861639,34890,3
382,1424535284,1968861639,50765,4
383,1424535285,1968861639,35044,4
384,1424535290,3742148230,4845584,20
385,1424535069,3029149126,22638,3
386,1424535114,3729165867,3119304,13
387,1424535117,2032141566,9315449,19
388,1424535121,1902826386,37199,4
389,1424535127,1962680557,441631,2
390,1424535138,3029149126,23805,3
391,1424535200,1902826386,11182,1
392,1424535029,2937713703,14331,6
393,1424535045,3054646161,2510957,77
394,1424535045,3683664451,137754,3
395,1424535046,3723127179,2666939,67
396,1424535057,2101218833,519016,12
397,1424535060,1996010154,1979280,42
398,1424535192,1966915821,13811,4
399,1424535204,2364580813,11399,4
400,1424535205,1018992758,60706,3
401,1424535206,1897471091,3046584,6
402,1424535250,826734117,7321320,23
403,1424535252,987249385,1002648,7
404,1424535253,3740695556,160151,5
405,1424535257,2883170472,1080,300
406,1424535003,2883552793,1395355,51
407,1424535037,2883552793,1395355,31
408,1424535043,3026594134,2133398,7
409,1424535061,2027075680,79717,300
410,1424535088,827360301,70618,2
411,1424535090,2026070769,3819233,34
412,1424535119,1944860530,2882032,16
413,1424535121,2525676060,1265880,12
414,1424535144,829617805,2907848,4
415,1424535148,1965032938,4907376,33
416,1424535156,1902775697,1111580,3
417,1424535171,829617805,2907848,5
418,1424535180,3061916848,4450672,5
419,1424535193,826547421,2823455,251
420,1424535210,829617805,2907848,4
421,1424535258,2073489485,37032,14
422,1424535263,2070014219,95771,2
423,1424535267,2093785395,83006,5
424,1424535286,1968641354,157258,3
425,1424535173,1873958668,4342213,38
426,1424535199,1928127110,8021356,232
427,1424535218,1944531428,35244,4
428,1424535238,3662946439,4627,2
429,1424535265,1944024583,141648,5
430,1424535271,1944024583,775292,11
431,1424535278,1944024583,827999,18
432,1424535178,2085463495,189184,4
433,1424535197,3729132109,462865,4
434,1424535212,3757565125,127014,4
435,1424535224,2067213972,3839608,2571
436,1424535184,3071543863,687872,7
437,1424535220,1032017061,16070,26
438,1424535255,2067141581,10038780,16
439,1424535255,3069314104,8885408,132
440,1424535257,2100168270,857933,3
441,1424535265,2067141581,7686526,9
442,1424535296,465103310,50122,2
443,1424535297,465103310,38785,3
444,1424535297,465103310,26449,3
445,1424535299,465103310,45258,4
446,1424535175,2089202152,6990838,42
447,1424535180,2089202152,2673436,22
448,1424535183,2089202152,9919875,40
449,1424535184,2089202152,7006739,40
450,1424535187,2089202152,1425916,19
451,1424535191,2089202152,2074716,25
452,1424535198,2089202152,1303212,20
453,1424535200,2089202152,4360470,28
454,1424535202,2089202152,6497813,41
455,1424535166,466948604,88872,20
456,1424535170,466948604,347464,31
457,1424535172,2089202152,7779327,40
458,1424535176,2089202152,5798887,32
459,1424535177,2089202152,3454807,31
460,1424535179,2089202152,6066700,24
461,1424535181,2089202152,1104087,20
462,1424535182,2089202152,1804644,24
463,1424535188,2089202152,8996087,62
464,1424535190,2089202152,9842924,69
465,1424535193,2089202152,9756002,69
466,1424535195,2089202152,6365343,47
467,1424535201,2089202152,4433385,36
468,1424535203,2089202152,5191298,43
469,1424535206,2089202152,8192070,31
470,1424535219,2089202152,4524461,39
471,1424535225,2089202152,6291704,44
472,1424535235,2089202152,9348856,54
473,1424535245,2089202152,5379290,15
474,1424535251,2089202152,5379290,12
475,1424535262,2089202152,4794636,17
476,1424535268,2089202152,1913552,17
477,1424535275,2089202152,1734691,25
478,1424535281,2089202152,4874939,24
479,1424535286,2089202152,4307934,30
480,1424535430,3659191458,3876200,959
481,1424535487,3720418185,1979664,10
482,1424535304,3074371574,320634,9
483,1424535320,3074371574,276505,16
484,1424535331,3074371574,359708,10
485,1424535339,1964341156,59138,4
486,1424535342,3074371574,337729,9
487,1424535362,3074371574,388835,20
488,1424535372,3074371574,315944,9
489,1424535372,1700175414,396214,5
490,1424535381,1947896958,171993,9
491,1424535399,2095278482,1095332,7
492,1424535401,2103240140,6107349,267
493,1424535432,2004972519,11541,2
494,1424535448,2004972519,10981,2
495,1424535469,1700175414,442991,6
496,1424535505,3701596299,176469,7
497,1424535518,1867309317,3119304,16
498,1424535568,465073783,10451864,12
499,1424535569,3738943900,5023880,17
500,1424535581,3738724369,2000401,3
501,1424535594,3030036439,21644,3
502,1424535368,1034811193,57140,1
503,1424535393,2043423110,2066790,14
504,1424535417,1939226189,1979280,25
505,1424535445,2043423110,154,0
506,1424535481,3031098623,171006,2
507,1424535489,2095918166,6869913,16
508,1424535500,248901855,577064,3
509,1424535332,1695599953,6587845,14
510,1424535393,3748135660,2555933,231
511,1424535415,1696092850,687872,14
512,1424535438,2008847385,2882032,19
513,1424535465,1967723014,4081039,361
514,1424535527,2031730951,2293146,18
515,1424535310,1896471373,377871,300
516,1424535311,1896471373,234922,300
517,1424535418,455792513,9084096,17
518,1424535454,2059472146,7858168,20
519,1424535484,1007780954,7185967,21
520,1424535493,2091315869,2488261,300
521,1424535518,1008362675,18715,3
522,1424535529,2091315869,5722942,16
523,1424535540,1008362675,14280,4
524,1424535540,2091315869,2488261,11
525,1424535578,1008362675,124556,5
526,1424535302,3736728294,1955472,2
527,1424535319,2105179670,1073408,20
528,1424535338,243712244,3816024,12
529,1424535377,467804113,62745,1
530,1424535418,467804113,62745,2
531,1424535419,3026879419,1265880,9
532,1424535428,2345581302,2114488,5
533,1424535431,1968861639,144550,1
534,1424535433,243712244,3816024,13
535,1424535436,1968861639,200031,6
536,1424535437,1968861639,270862,7
537,1424535461,1968861639,182022,3
538,1424535462,1968861639,166920,3
539,1424535463,1968861639,158081,3
540,1424535478,1227720550,6103472,38
541,1424535489,2045312373,197125,2
542,1424535527,1857604077,6041176,10
543,1424535533,1943609348,1979280,10
544,1424535541,2101836221,1528582,6
545,1424535543,3742213808,383227,1
546,1424535320,3029149126,128033,5
547,1424535327,29790151,7924520,23
548,1424535336,3738363263,37320,4
549,1424535345,3029149126,55613,4
550,1424535388,1900420363,8436132,39
551,1424535388,1778906142,4544779,11
552,1424535433,3029149126,115764,5
553,1424535324,1863731602,210,1
554,1424535335,1033851817,3119304,5
555,1424535349,1880510210,8656888,30
556,1424535386,1996029668,2052365,17
557,1424535387,2061572895,9394897,115
558,1424535452,827432793,1979664,14
559,1424535461,1996374867,547353,5
560,1424535475,2073489645,1481681,4
561,1424535493,2101836221,1528582,6
562,1424535507,2073489638,231975,20
563,1424535524,2073489638,814900,1
564,1424535548,992823889,3944901,2
565,1424535561,2073489638,231975,54
566,1424535324,3747932624,11541,17
567,1424535338,2093785395,49747,4
568,1424535356,1034872644,4007429,7
569,1424535357,3054646167,1486616,633
570,1424535386,2070014219,58871,2
571,1424535446,2101482401,8444200,10
572,1424535469,3662273889,2556965,3
573,1424535513,2062264746,55590,4
574,1424535535,3662194571,3046584,10
575,1424535577,610756862,4915101,23
576,1424535595,976911623,37229,5
577,1424535306,3745758972,3470717,13
578,1424535310,3027073946,352048,5
579,1424535345,2068018711,89017,4
580,1424535346,1780998020,79717,301
581,1424535364,1018967616,26473,3
582,1424535367,1034932613,10370780,25
583,1424535370,3062617074,1979664,17
584,1424535379,1911886287,295584,441
585,1424535394,2936211740,3119304,18
586,1424535398,3702142067,10217840,15
587,1424535399,2062672785,125230,3
588,1424535403,1034932613,56283,3
589,1424535413,2345484799,7267799,18
590,1424535421,2345484799,2313386,7
591,1424535428,2345484799,5716855,15
592,1424535431,826501460,113116,4
593,1424535436,826501460,58810,3
594,1424535439,2345484799,4636800,19
595,1424535445,3702142067,10217840,16
596,1424535447,2345484799,3813042,16
597,1424535464,1034932613,11597,2
598,1424535483,2068018711,56837,3
599,1424535490,1034932613,160423,2
600,1424535498,3689904491,188759,2
601,1424535512,1928127110,3798836,254
602,1424535520,3055620458,12340,6
603,1424535526,3055620458,21644,6
604,1424535528,3055620458,15210,6
605,1424535557,1944531428,17660,3
606,1424535560,1974298860,2882032,6
607,1424535591,827286530,5345112,5
608,1424535596,1034932613,28718,2
609,1424535598,1034932613,25623,2
610,1424535401,975423425,7530912,45
611,1424535509,1996488894,50501,6
612,1424535563,3395467139,1528560,27
613,1424535300,465103310,44817,2
614,1424535302,465103310,24430,3
615,1424535305,465103310,30428,4
616,1424535306,465103310,28652,3
617,1424535307,3069314104,9046781,238
618,1424535308,465103310,38272,3
619,1424535309,465103310,37997,6
620,1424535311,465103310,25005,5
621,1424535313,465103310,36792,6
622,1424535315,465103310,27761,5
623,1424535315,465103310,32389,5
624,1424535316,465103310,37604,4
625,1424535317,465103310,32169,5
626,1424535318,465103310,25511,2
627,1424535319,465103310,24317,11
628,1424535352,3069314104,9047828,100
629,1424535384,2059258965,6459645,213
630,1424535408,462928748,1111580,10
631,1424535413,3066673887,928768,5
632,1424535441,1902139860,617913,717
633,1424535451,3066673887,1002496,10
634,1424535453,2059258965,8936516,283
635,1424535462,717943724,2581892,4
636,1424535464,3030158499,158699,1
637,1424535464,2059258965,95486,11
638,1424535471,3030158499,187426,4
639,1424535473,2059258965,8169917,303
640,1424535477,2059258965,8544763,308
641,1424535479,2059258965,9348209,309
642,1424535480,2059258965,137512,15
643,1424535501,992804397,5193580,178
644,1424535510,2059258965,10129108,340
645,1424535522,2059258965,10358520,353
646,1424535505,2013476689,3726608,2079
647,1424535573,3720822174,172075,4
648,1424535310,1999979543,628000,3
649,1424535322,2089202152,3576852,30
650,1424535329,2089202152,4479505,38
651,1424535339,2089202152,8675949,58
652,1424535343,2089202152,8974544,52
653,1424535344,453611235,42478,3
654,1424535387,1023364837,8064792,19
655,1424535389,2089202152,5448447,41
656,1424535396,2089202152,7192193,48
657,1424535420,2089202152,2185655,18
658,1424535465,2089202152,2478127,26
659,1424535471,2089202152,9566779,53
660,1424535478,2089202152,1271986,18
661,1424535484,2089202152,7799549,45
662,1424535513,2089202152,1173991,16
663,1424535538,2089202152,7532020,42
664,1424535544,2089202152,8228620,54
665,1424535710,1996922067,38990,4
666,1424535766,18363327,185744,6
667,1424535770,18363327,328069,10
668,1424535814,1953627316,3491909,88
669,1424535820,1953627316,64,3
670,1424535859,1020713688,4450672,4
671,1424535616,1032017061,38674,18
672,1424535626,3735643597,1499296,4
673,1424535659,3060573779,44179,294
674,1424535663,3074636448,2114488,7
675,1424535665,3735643597,5150672,13
676,1424535724,1870537243,32786,3
677,1424535748,1032017061,11650,37
678,1424535753,242558169,151458,3
679,1424535783,1964341156,55793,3
680,1424535829,242558169,151458,171
681,1424535845,3074666500,649672,3
682,1424535853,993720301,48352,4
683,1424535874,1964341156,64975,2
684,1424535629,1988557098,125384,3
685,1424535644,462842352,22194,4
686,1424535656,2095918166,259761,3
687,1424535670,1962533444,216034,7
688,1424535699,2095239802,1979280,9
689,1424535874,241805665,117631,4
690,1424535682,2091315859,8997882,119
691,1424535792,1867884837,1177344,16
692,1424535826,20864874,687872,8
693,1424535893,248280281,39390,4
694,1424535896,248280281,36731,6
695,1424535897,248280281,39359,1
696,1424535899,248280281,39895,2
697,1424535608,1710684148,146984,4
698,1424535612,1008362675,16343,11
699,1424535644,1008362675,33883,3
700,1424535660,2071648085,111748,2
701,1424535707,1008362675,15363,5
702,1424535749,1896471373,495706,441
703,1424535753,1896471373,377871,441
704,1424535754,1896471373,234922,442
705,1424535774,1886355625,1743632,1
706,1424535819,248341831,2021742,15
707,1424535605,1943609348,1979280,7
708,1424535631,1857604077,6041176,8
709,1424535640,3708720684,37627,10
710,1424535695,1943921104,2397925,12
711,1424535704,3079726661,2264696,6
712,1424535721,3079726661,2264696,9
713,1424535749,3079726661,2264696,5
714,1424535811,2017865809,2640448,23
715,1424535842,1859446530,23231,7
716,1424535848,1018513531,1370232,5
717,1424535853,1939419074,3055536,304
718,1424535876,1911785383,1111580,7
719,1424535879,1944024583,160465,1
720,1424535896,1987227757,450744,6
721,1424535710,1902826386,41819,5
722,1424535818,1017846310,3782120,11
723,1424535870,242502967,150129,3
724,1424535873,1778906142,7744030,14
725,1424535614,22198387,96161,4
726,1424535632,2073479023,2297706,74
727,1424535666,2000446835,1265880,14
728,1424535671,1018472229,4931893,4
729,1424535694,1038941742,3816024,9
730,1424535722,3056017079,29208,4
731,1424535723,3056017079,58413,4
732,1424535724,3056017079,60484,5
733,1424535733,3056017079,230454,13
734,1424535736,1972116643,9187131,212
735,1424535737,3056017079,564054,17
736,1424535739,3056017079,564054,18
737,1424535742,3056017079,564054,18
738,1424535744,3056017079,564054,19
739,1424535746,3056017079,564054,21
740,1424535747,3056017079,564054,22
741,1424535748,3056017079,518454,22
742,1424535751,3056017079,564054,23
743,1424535752,3056017079,564054,24
744,1424535754,3056017079,564054,20
745,1424535755,3056017079,564054,21
746,1424535756,3056017079,564054,22
747,1424535757,3056017079,564054,28
748,1424535758,3056017079,518454,29
749,1424535759,3056017079,564054,30
750,1424535760,3056017079,564054,19
751,1424535761,3056017079,1269054,34
752,1424535762,3056017079,1269054,34
753,1424535763,3056017079,1269054,35
754,1424535764,3056017079,564054,16
755,1424535765,3056017079,564054,17
756,1424535765,2073489646,1111193,27
757,1424535766,3056017079,564054,18
758,1424535784,2101635432,3265752,6
759,1424535787,1996402140,7606408,59
760,1424535814,2073538258,4032211,72
761,1424535818,1987366943,1565672,16
762,1424535867,1996374867,3929820,34
763,1424535636,1034872644,4215240,14
764,1424535643,1967727476,48436,1
765,1424535645,1967727476,115013,1
766,1424535648,1967727476,22980,1
767,1424535649,1967727476,99639,1
768,1424535650,1967727476,30933,1
769,1424535651,1967727476,51764,1
770,1424535654,1967727476,107750,1
771,1424535655,1967727476,36064,1
772,1424535656,1967727476,64680,1
773,1424535657,1967727476,139216,1
774,1424535658,1967727476,199812,1
775,1424535659,1967727476,138507,1
776,1424535661,1967727476,114443,1
777,1424535662,1967727476,183833,1
778,1424535669,1965119082,2544149,6
779,1424535731,3670873423,5126577,16
780,1424535745,2088011887,7671977,14
781,1424535746,3340069890,3046584,287
782,1424535753,2345469952,1265880,6
783,1424535773,1987339651,2262652,4
784,1424535810,22198362,30603,2
785,1424535817,827886249,234488,4
786,1424535848,2051760941,8522323,252
787,1424535879,2034191169,63821,4
788,1424535884,2071111792,1004710,5
789,1424535611,3745729443,1979280,69
790,1424535642,1034932613,62487,3
791,1424535687,846558082,10981,3
792,1424535690,846558082,12340,3
793,1424535692,3738363623,5205942,3
794,1424535693,846558082,13864,3
795,1424535759,2936201565,26965,4
796,1424535775,1034932613,13360,2
797,1424535790,2883472645,1608546,4
798,1424535802,3083898221,1979280,20
799,1424535810,1780998020,79717,464
800,1424535840,827921339,6067594,21
801,1424535868,2045016103,3316635,4
802,1424535884,827921339,22227,3
803,1424535897,1018689539,2692480,25
804,1424535617,30164390,8244106,30
805,1424535630,3729132109,153096,3
806,1424535641,3059101854,5126577,8
807,1424535645,3729132109,102622,4
